GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC02_MOE_VC16,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC03_EST_VC16,Male; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC03_MOE_VC16,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC04_EST_VC16,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC04_MOE_VC16,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC05_EST_VC16,Female; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC05_MOE_VC16,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC06_EST_VC16,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC06_MOE_VC16,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 27 to 39 weeks
HC01_EST_VC17,Total; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC01_MOE_VC17,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC02_EST_VC17,Percent; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC02_MOE_VC17,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC03_EST_VC17,Male; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC03_MOE_VC17,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC04_EST_VC17,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC04_MOE_VC17,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC05_EST_VC17,Female; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC05_MOE_VC17,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC06_EST_VC17,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC06_MOE_VC17,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 14 to 26 weeks
HC01_EST_VC18,Total; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC01_MOE_VC18,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC02_EST_VC18,Percent; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC02_MOE_VC18,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC03_EST_VC18,Male; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC03_MOE_VC18,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC04_EST_VC18,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC04_MOE_VC18,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC05_EST_VC18,Female; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC05_MOE_VC18,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC06_EST_VC18,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC06_MOE_VC18,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 35 or more hours per week - 1 to 13 weeks
HC01_EST_VC19,Total; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC01_MOE_VC19,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC02_EST_VC19,Percent; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC02_MOE_VC19,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC03_EST_VC19,Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC03_MOE_VC19,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC04_EST_VC19,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC04_MOE_VC19,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC05_EST_VC19,Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC05_MOE_VC19,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC06_EST_VC19,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC06_MOE_VC19,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week
HC01_EST_VC20,Total; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC01_MOE_VC20,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC02_EST_VC20,Percent; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC02_MOE_VC20,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC03_EST_VC20,Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC03_MOE_VC20,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC04_EST_VC20,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC04_MOE_VC20,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC05_EST_VC20,Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC05_MOE_VC20,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC06_EST_VC20,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC06_MOE_VC20,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 50 to 52 weeks
HC01_EST_VC21,Total; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC01_MOE_VC21,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC02_EST_VC21,Percent; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC02_MOE_VC21,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC03_EST_VC21,Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC03_MOE_VC21,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC04_EST_VC21,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC04_MOE_VC21,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC05_EST_VC21,Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC05_MOE_VC21,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC06_EST_VC21,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC06_MOE_VC21,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 48 to 49 weeks
HC01_EST_VC22,Total; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC01_MOE_VC22,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC02_EST_VC22,Percent; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC02_MOE_VC22,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC03_EST_VC22,Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC03_MOE_VC22,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC04_EST_VC22,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC04_MOE_VC22,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC05_EST_VC22,Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC05_MOE_VC22,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC06_EST_VC22,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC06_MOE_VC22,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 40 to 47 weeks
HC01_EST_VC23,Total; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC01_MOE_VC23,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC02_EST_VC23,Percent; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC02_MOE_VC23,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC03_EST_VC23,Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC03_MOE_VC23,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC04_EST_VC23,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC04_MOE_VC23,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC05_EST_VC23,Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC05_MOE_VC23,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC06_EST_VC23,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC06_MOE_VC23,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 27 to 39 weeks
HC01_EST_VC24,Total; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC01_MOE_VC24,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC02_EST_VC24,Percent; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC02_MOE_VC24,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC03_EST_VC24,Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC03_MOE_VC24,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC04_EST_VC24,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC04_MOE_VC24,Percent Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC05_EST_VC24,Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC05_MOE_VC24,Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC06_EST_VC24,Percent Female; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC06_MOE_VC24,Percent Female; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 14 to 26 weeks
HC01_EST_VC25,Total; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC01_MOE_VC25,Total; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC02_EST_VC25,Percent; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC02_MOE_VC25,Percent; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC03_EST_VC25,Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC03_MOE_VC25,Male; Margin of Error; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
HC04_EST_VC25,Percent Male; Estimate; USUAL HOURS WORKED - Usually worked 15 to 34 hours per week - 1 to 13 weeks
